income_1999,income_2001,income_2003,income_2005,income_2007,income_2009,consumption_1999,consumption_2001,consumption_2003,consumption_2005,consumption_2007,consumption_2009,wealth_1999,wealth_2001,wealth_2003,wealth_2005,wealth_2007,wealth_2009,age_1999,age_2001,age_2003,age_2005,age_2007,age_2009
0.2553564,0.7127452,0.176725,0.1368767,0.0391384,0.1045996,-0.2942401,0.181612,0.201332,0.0637073,0.2297115,0.1445817,-0.2942401,0.181612,0.201332,0.0637073,0.2297115,0.1445817,50,52,54,56,58,60
0.0449572,-0.0611943,0.359273,0.4070674,0.633154,-0.8788032,0.3612855,-0.0911805,-0.0156514,0.1514418,0.0703681,0.6845963,0.3612855,-0.0911805,-0.0156514,0.1514418,0.0703681,0.6845963,49,51,53,55,57,59
0.0825007,0.1352255,-0.1627529,-0.3227957,-0.1254995,-0.3164232,-0.4632415,-0.2377461,-0.1507844,0.0753204,0.135893,-0.038021,-0.4632415,-0.2377461,-0.1507844,0.0753204,0.135893,-0.038021,48,50,52,54,56,58
-0.5225989,-0.1070341,0.034724,0.5916946,0.427642,0.5911713,0.1208292,0.2362899,0.1239424,0.4067296,0.3040128,0.486645,0.1208292,0.2362899,0.1239424,0.4067296,0.3040128,0.486645,36,38,40,42,44,46
-0.1060213,0.10418,0.087464,0.0318818,0.2257466,0.0144791,-0.5326808,-0.2801564,-0.4727119,0.2176995,-0.1730657,-0.2327504,-0.5326808,-0.2801564,-0.4727119,0.2176995,-0.1730657,-0.2327504,30,32,34,36,38,40
-0.0385809,-0.3038275,-0.2197392,0.1053045,-0.021249,0.3928964,-0.0241757,-0.2880079,-0.2188732,-0.0771867,-0.0011121,0.1256283,-0.0241757,-0.2880079,-0.2188732,-0.0771867,-0.0011121,0.1256283,27,29,31,33,35,37
-0.1801563,-0.1370107,-0.0441791,-0.1995881,-0.2218631,-0.2640937,-0.1330318,-0.5493359,-0.1799245,0.0353088,0.0197928,0.1379435,-0.1330318,-0.5493359,-0.1799245,0.0353088,0.0197928,0.1379435,44,46,48,50,52,54
0.0666301,0.1217239,0.1484032,0.3847657,0.4399834,0.4134436,-0.4049503,0.1452063,0.4352683,0.268197,0.1253423,0.328103,-0.4049503,0.1452063,0.4352683,0.268197,0.1253423,0.328103,35,37,39,41,43,45
-0.5057682,-0.1801285,-0.2162962,-0.2528803,-0.2635347,-0.1808407,-0.343013,-0.2196984,-0.4933413,-0.0336968,-0.3605983,0.1375058,-0.343013,-0.2196984,-0.4933413,-0.0336968,-0.3605983,0.1375058,48,50,52,54,56,58
0.3873639,0.4439502,0.4044204,0.412066,0.4351783,0.4661327,0.1896128,0.2093424,0.509066,0.6186909,0.5920042,0.7181477,0.1896128,0.2093424,0.509066,0.6186909,0.5920042,0.7181477,43,45,47,49,51,53
0.4340094,0.2141495,0.2572846,0.187755,-0.1887167,-0.061673,0.1522609,-0.0335615,0.1679491,0.0953855,0.1463493,-0.016785,0.1522609,-0.0335615,0.1679491,0.0953855,0.1463493,-0.016785,42,44,46,48,50,52
-0.6234443,-0.6878297,-0.7475579,-0.6446828,-0.6729146,-0.5946665,-0.4958613,-0.3056119,-0.0834557,-0.3864659,-0.0217537,-0.0146085,-0.4958613,-0.3056119,-0.0834557,-0.3864659,-0.0217537,-0.0146085,46,48,50,52,54,56
-0.267971,0.0276192,0.1339082,0.0697373,0.0156853,0.0210211,0.0249693,-0.0455997,-0.3279407,0.006638,0.1917858,0.1501474,0.0249693,-0.0455997,-0.3279407,0.006638,0.1917858,0.1501474,34,36,38,40,42,44
-0.3626052,-0.1786881,0.3194561,-0.3079607,-0.3411027,-0.1341259,-0.3726158,-0.1484699,-0.1754169,0.1777846,0.1350257,-0.2608187,-0.3726158,-0.1484699,-0.1754169,0.1777846,0.1350257,-0.2608187,42,44,46,48,50,52
0.1378464,0.1344123,-0.0274624,-0.1606191,0.0102807,-0.0818074,0.3013877,-0.1143869,-0.055809,0.0233848,-0.1149159,0.1545675,0.3013877,-0.1143869,-0.055809,0.0233848,-0.1149159,0.1545675,37,39,41,43,45,47
0.3656039,0.1777835,-0.0357695,0.2429057,0.5277376,0.2188273,-0.0462071,0.060883,0.8966953,0.2791397,0.6550419,-0.3046158,-0.0462071,0.060883,0.8966953,0.2791397,0.6550419,-0.3046158,44,46,48,50,52,54
-0.2074888,-0.2937334,-0.2892759,-0.2080341,0.1218065,-0.0617884,-0.0973572,0.009646,0.026589,0.2983616,0.0146044,0.0215525,-0.0973572,0.009646,0.026589,0.2983616,0.0146044,0.0215525,46,48,50,52,54,56
0.0768251,0.1573879,0.1436882,0.4858074,-1.074415,-1.782731,0.0489913,-0.0091916,-0.1835002,0.4539417,0.227466,0.0955299,0.0489913,-0.0091916,-0.1835002,0.4539417,0.227466,0.0955299,50,52,54,56,58,60
-0.1677356,0.0326667,-0.2067485,0.0883975,0.1567378,0.0966821,-0.199902,-0.3296675,-0.1711955,0.1766563,0.4301312,0.0939775,-0.199902,-0.3296675,-0.1711955,0.1766563,0.4301312,0.0939775,42,44,46,48,50,52
-0.5763655,-1.390616,-1.389908,-1.438725,-1.271991,-1.059597,-0.3743687,-0.5064901,-0.5349239,-0.5413221,-0.578728,-0.487943,-0.3743687,-0.5064901,-0.5349239,-0.5413221,-0.578728,-0.487943,39,41,43,45,47,49
0.7525706,0.750219,-0.1044553,0.8857689,0.827957,0.709505,0.2728696,0.1655928,0.2548195,0.7062839,0.8607738,0.5020371,0.2728696,0.1655928,0.2548195,0.7062839,0.8607738,0.5020371,48,50,52,54,56,58
0.056499,0.0584083,-0.0087426,0.1999518,0.3662557,0.1818399,-0.3338619,-0.338396,-0.3585146,-0.0518158,0.5570075,0.1037394,-0.3338619,-0.338396,-0.3585146,-0.0518158,0.5570075,0.1037394,42,44,46,48,50,52
0.4195653,2.05779,0.5261768,0.5521628,0.3902583,0.2849517,0.1911213,-0.1276673,-0.1452731,0.3362931,0.4499991,0.1938472,0.1911213,-0.1276673,-0.1452731,0.3362931,0.4499991,0.1938472,47,49,51,53,55,57
-0.1072137,0.0290808,-0.1080658,-0.0850198,-0.0880525,0.0078097,-0.3012698,-0.1664564,-0.0396646,0.2870924,0.0164044,0.0517871,-0.3012698,-0.1664564,-0.0396646,0.2870924,0.0164044,0.0517871,43,45,47,49,51,53
-0.549748,-0.657938,-0.6071392,-0.5818478,-0.745456,-0.4753481,-0.2365069,-0.2636529,-0.7426869,-0.2756735,-0.2447452,-0.752855,-0.2365069,-0.2636529,-0.7426869,-0.2756735,-0.2447452,-0.752855,43,45,47,49,51,53
-0.0422716,-0.0971784,-0.5848541,-0.3988313,-0.0662164,0.2898527,-0.0139334,0.0029561,0.1099574,0.0013053,0.0064313,-0.2123988,-0.0139334,0.0029561,0.1099574,0.0013053,0.0064313,-0.2123988,50,52,54,56,58,60
-0.0375752,0.1706547,-0.5437637,-0.4901721,-0.4094131,-0.3028772,-0.5708368,-0.1326303,-0.1805171,-0.1663612,0.16823,-0.0221036,-0.5708368,-0.1326303,-0.1805171,-0.1663612,0.16823,-0.0221036,26,28,30,32,34,36
-0.7741808,-1.023858,-0.4674028,-0.3156704,-0.2652683,-0.4660856,-1.101205,-0.7269684,-0.7018164,-0.408815,-0.3452757,0.0021692,-1.101205,-0.7269684,-0.7018164,-0.408815,-0.3452757,0.0021692,47,49,51,53,55,57
-0.1485476,-0.3074164,-0.7528258,-0.1371837,-1.397087,-0.3425458,-0.8385656,-0.8857041,-0.1146701,-0.3040133,-0.7915211,0.2520601,-0.8385656,-0.8857041,-0.1146701,-0.3040133,-0.7915211,0.2520601,41,43,45,47,49,51
-0.0741014,-0.3476972,0.2763872,-0.1778945,-0.3704071,0.6428357,-0.3250372,-0.097623,0.2562083,0.0589217,0.4397543,0.3358124,-0.3250372,-0.097623,0.2562083,0.0589217,0.4397543,0.3358124,38,40,42,44,46,48
0.1814959,-1.087139,-0.0823371,-0.3893515,0.099092,0.1398562,-0.1089653,-0.2335018,-0.2033307,-0.0578172,0.0833687,0.3437149,-0.1089653,-0.2335018,-0.2033307,-0.0578172,0.0833687,0.3437149,35,37,39,41,43,45
-0.3767602,-0.1876945,-0.3551258,-0.2854843,0.0447711,-0.0252153,-0.3897369,-0.7719836,-0.6052,-0.3318773,0.093418,-0.2463854,-0.3897369,-0.7719836,-0.6052,-0.3318773,0.093418,-0.2463854,46,48,50,52,54,56
0.0946771,0.2370873,0.2869055,0.5864854,0.2277276,0.2564494,-0.2286191,0.0947319,0.0737149,0.1814112,0.0209602,-0.0105654,-0.2286191,0.0947319,0.0737149,0.1814112,0.0209602,-0.0105654,39,41,43,45,47,49
-0.1610461,-0.141573,-0.1073562,-0.0240012,-0.0180157,0.1701255,-0.3019636,0.0997031,0.0617735,0.7245047,0.7962199,0.0700036,-0.3019636,0.0997031,0.0617735,0.7245047,0.7962199,0.0700036,40,42,44,46,48,50
-0.3233465,-0.4894299,-0.0351269,-1.320703,-0.70847,-0.3720937,-0.3025031,-0.4154089,-0.4286912,-0.4367293,-0.1075311,-0.4150312,-0.3025031,-0.4154089,-0.4286912,-0.4367293,-0.1075311,-0.4150312,47,49,51,53,55,57
0.0254096,-0.0765172,-0.0836799,-0.1243808,0.0941194,0.0486852,-0.2031579,-0.4593577,-0.4937713,-0.0790171,-0.0882069,-0.3631575,-0.2031579,-0.4593577,-0.4937713,-0.0790171,-0.0882069,-0.3631575,46,48,50,52,54,56
-0.3145528,-0.2528225,-0.1084988,-0.0898982,-0.1188613,-0.1001464,-0.0993022,-0.4838552,0.0246296,-0.0319548,-0.4185715,-0.0906346,-0.0993022,-0.4838552,0.0246296,-0.0319548,-0.4185715,-0.0906346,44,46,48,50,52,54
-0.2734237,-0.1359008,-0.2556833,-0.0843648,0.0238925,-0.0318761,-0.8745537,-0.6671143,-0.3198992,-0.1425303,-0.1609161,-0.2770253,-0.8745537,-0.6671143,-0.3198992,-0.1425303,-0.1609161,-0.2770253,42,44,46,48,50,52
-0.5149603,0.1431735,0.0568746,0.0080579,0.0137599,0.1173662,-0.0793188,0.0931844,0.3384876,-0.1214247,-0.2794791,0.403407,-0.0793188,0.0931844,0.3384876,-0.1214247,-0.2794791,0.403407,46,48,50,52,54,56
-0.5805779,-0.1288042,-0.15063,-0.0940867,0.0088377,-0.1354682,-0.447793,-0.4714594,-0.1654301,-0.0481777,0.0714178,0.1387166,-0.447793,-0.4714594,-0.1654301,-0.0481777,0.0714178,0.1387166,33,35,37,39,41,43
-0.3807924,-0.273582,-0.1712029,-0.3092194,-0.2141123,-0.1256198,-0.6384171,-0.5579928,-0.3808886,-0.2901685,-0.5206401,0.0144231,-0.6384171,-0.5579928,-0.3808886,-0.2901685,-0.5206401,0.0144231,44,46,48,50,52,54
0.6064825,0.65166,0.5490742,0.424162,0.7527246,0.8241653,-0.1202573,-0.1092538,0.0907365,0.037882,0.3878413,0.5532094,-0.1202573,-0.1092538,0.0907365,0.037882,0.3878413,0.5532094,47,49,51,53,55,57
-0.5536437,0.1582533,0.1713474,0.3443593,0.3306598,-0.3499528,-0.6656868,-0.9329791,-0.0967897,0.4075812,0.2658511,-0.7952184,-0.6656868,-0.9329791,-0.0967897,0.4075812,0.2658511,-0.7952184,49,51,53,55,57,59
-0.2225924,-0.1269264,-0.2316379,-0.1076956,-0.1531631,-0.0117633,-0.5052035,-0.5675604,-0.4619041,-0.25793,-0.2839639,-0.4296485,-0.5052035,-0.5675604,-0.4619041,-0.25793,-0.2839639,-0.4296485,42,44,46,48,50,52
0.2091879,-0.3487836,-0.373273,-0.9212469,-0.7169679,-0.4028445,-0.4806872,-0.1655593,-0.138496,0.1283602,-0.1384819,-0.2678602,-0.4806872,-0.1655593,-0.138496,0.1283602,-0.1384819,-0.2678602,36,38,40,42,44,46
-0.3241503,-0.3931563,-0.1240285,-0.4287094,-0.40507,-0.3661372,-0.2838715,-0.0570782,-0.1551112,0.0455856,-0.0767986,-0.0936338,-0.2838715,-0.0570782,-0.1551112,0.0455856,-0.0767986,-0.0936338,30,32,34,36,38,40
-0.7212402,-0.6571904,-0.7408677,-0.701131,-0.7988847,-0.610103,-0.5528607,-0.3447833,-0.2512183,-0.0569272,0.094282,0.0394136,-0.5528607,-0.3447833,-0.2512183,-0.0569272,0.094282,0.0394136,44,46,48,50,52,54
0.0910581,0.3446992,0.5842021,0.5655226,0.5412764,0.5888447,-0.1060149,-0.1716706,0.3507407,0.5081872,0.4539804,0.4549989,-0.1060149,-0.1716706,0.3507407,0.5081872,0.4539804,0.4549989,36,38,40,42,44,46
0.3181575,-0.1422145,-0.6967847,-0.2065742,-0.8059945,-0.2273984,-0.4334175,-0.2899477,-0.1939155,-0.391236,-0.0563462,0.0227745,-0.4334175,-0.2899477,-0.1939155,-0.391236,-0.0563462,0.0227745,32,34,36,38,40,42
-0.697285,-0.6555209,-0.1415505,0.1145576,-0.8155959,-1.447941,0.1537831,-0.2610187,0.2819834,0.2434683,0.3451558,-0.9158468,0.1537831,-0.2610187,0.2819834,0.2434683,0.3451558,-0.9158468,37,39,41,43,45,47
-0.3854255,-0.1525058,0.0175324,0.0596877,0.14254,0.4086962,-0.6173117,-0.3724568,-0.1285193,-0.2373936,-0.0913022,-0.3246596,-0.6173117,-0.3724568,-0.1285193,-0.2373936,-0.0913022,-0.3246596,38,40,42,44,46,48
0.985297,0.6766098,-0.037985,0.6822044,-0.954398,-0.8592682,-0.0235373,0.0929797,-0.0583741,0.2102583,0.1659372,0.1981845,-0.0235373,0.0929797,-0.0583741,0.2102583,0.1659372,0.1981845,47,49,51,53,55,57
-0.2029375,-0.1647533,-0.3351006,0.0946668,0.0527661,0.1652905,-0.1522217,0.1336908,-0.0570146,0.1115062,0.0238607,0.1562632,-0.1522217,0.1336908,-0.0570146,0.1115062,0.0238607,0.1562632,40,42,44,46,48,50
0.6668588,0.8360807,0.9587842,0.5810708,-0.1771441,-0.4470006,0.1114807,0.0813866,0.2245684,0.1268168,0.1466046,0.1660881,0.1114807,0.0813866,0.2245684,0.1268168,0.1466046,0.1660881,50,52,54,56,58,60
-0.4596199,-0.3354782,0.1063562,0.4381193,0.7646774,0.3931135,-0.2856131,0.0196103,0.1641139,0.5583771,0.740691,0.4901713,-0.2856131,0.0196103,0.1641139,0.5583771,0.740691,0.4901713,33,35,37,39,41,43
0.2378636,0.3246364,0.3303107,0.1021327,0.1655987,0.087283,0.0565724,0.0052833,0.1688291,0.3916475,0.0717375,0.0303804,0.0565724,0.0052833,0.1688291,0.3916475,0.0717375,0.0303804,41,43,45,47,49,51
1.141132,0.7143935,0.7078906,0.4321182,1.210096,0.7220566,-0.4552952,-0.3559436,0.0728302,0.3334997,0.7606772,0.3040553,-0.4552952,-0.3559436,0.0728302,0.3334997,0.7606772,0.3040553,41,43,45,47,49,51
0.1108871,0.4352327,0.1528955,0.2641998,0.1680408,-0.4208579,0.4485042,0.2961065,0.2965195,0.2184088,0.1488163,0.2248485,0.4485042,0.2961065,0.2965195,0.2184088,0.1488163,0.2248485,30,32,34,36,38,40
0.0788803,0.2634534,0.2197084,0.4057321,0.334275,0.4798229,-0.4009528,-0.1643776,-0.0889782,0.9494596,-0.088019,0.4018759,-0.4009528,-0.1643776,-0.0889782,0.9494596,-0.088019,0.4018759,28,30,32,34,36,38
-0.1426572,-0.0751084,-0.1020459,0.2737388,0.6730565,0.9977664,-0.3741144,-0.1600708,0.2974029,0.0956002,0.440861,0.0210307,-0.3741144,-0.1600708,0.2974029,0.0956002,0.440861,0.0210307,48,50,52,54,56,58
-0.6292273,-0.7840611,-1.082039,-1.157525,-1.616443,-1.053735,-0.7464092,-0.6640956,-0.6353567,-0.5522316,-0.5615669,-0.4895855,-0.7464092,-0.6640956,-0.6353567,-0.5522316,-0.5615669,-0.4895855,50,52,54,56,58,60
1.130233,1.253008,1.612517,1.493256,1.455217,1.43427,0.6280069,0.5040531,0.5352244,0.7966973,1.485533,0.7894208,0.6280069,0.5040531,0.5352244,0.7966973,1.485533,0.7894208,47,49,51,53,55,57
-0.1274627,0.0116011,-0.1248601,0.0285747,0.038003,0.1458654,-0.9251574,-0.8571982,-0.7521675,0.112984,0.5870109,0.7525327,-0.9251574,-0.8571982,-0.7521675,0.112984,0.5870109,0.7525327,44,46,48,50,52,54
-0.5404289,-0.2243003,-0.4154471,-0.3635911,-0.5959795,-0.5695065,-0.5856803,-0.2565137,-0.3688536,0.1444797,-0.0279732,-0.1749535,-0.5856803,-0.2565137,-0.3688536,0.1444797,-0.0279732,-0.1749535,46,48,50,52,54,56
0.3312753,-0.1119981,-0.0512565,0.2537441,0.4702623,0.4233723,-0.1188995,-0.0791802,0.2740723,-0.0500809,0.8521005,-0.0051714,-0.1188995,-0.0791802,0.2740723,-0.0500809,0.8521005,-0.0051714,42,44,46,48,50,52
0.7540596,0.958046,-1.987332,0.1263763,-0.5173392,-0.9297671,-0.1172634,-0.0150359,0.4051053,0.4949768,-0.0675645,0.3019585,-0.1172634,-0.0150359,0.4051053,0.4949768,-0.0675645,0.3019585,48,50,52,54,56,58
-0.5370333,-0.6322004,-0.303488,-0.4094631,-0.4322979,-0.3780113,-0.6155843,-0.4180018,-0.305247,-0.1780965,-0.1563269,-0.0481281,-0.6155843,-0.4180018,-0.305247,-0.1780965,-0.1563269,-0.0481281,49,51,53,55,57,59
0.0971528,-0.2661686,-0.0222311,-0.1490088,-0.0509701,0.3912258,-0.1830196,-0.2405958,-0.1966887,0.0574636,0.2862625,0.2765779,-0.1830196,-0.2405958,-0.1966887,0.0574636,0.2862625,0.2765779,32,34,36,38,40,42
-0.0801511,-0.215939,-0.0916188,0.0264603,0.2183779,0.2014073,-0.2900887,-0.3418935,0.1385038,0.2023077,0.2529165,0.0147946,-0.2900887,-0.3418935,0.1385038,0.2023077,0.2529165,0.0147946,43,45,47,49,51,53
-0.0907112,-0.1408362,-0.7478983,-0.4411766,-0.2793486,-0.2008421,-0.4025806,-0.123728,-0.311163,-0.4954813,0.092045,-0.2033346,-0.4025806,-0.123728,-0.311163,-0.4954813,0.092045,-0.2033346,45,47,49,51,53,55
0.0530637,0.0246919,0.0670436,-0.019712,-0.0873398,0.0382814,-0.0286613,0.0332874,0.2794546,0.0931008,0.6499133,0.6095324,-0.0286613,0.0332874,0.2794546,0.0931008,0.6499133,0.6095324,46,48,50,52,54,56
-0.2837721,-0.7727638,-0.0650088,-0.5373942,-0.0626713,0.3501171,-0.49109,-0.4478447,-0.3135998,0.1753786,-0.1154882,-0.1162121,-0.49109,-0.4478447,-0.3135998,0.1753786,-0.1154882,-0.1162121,40,42,44,46,48,50
-0.2324402,-0.3390734,-0.3470584,-0.2120229,-0.2816,-0.1273261,-0.2662164,-0.3578511,-0.4076876,-0.1108517,-0.0879491,0.134226,-0.2662164,-0.3578511,-0.4076876,-0.1108517,-0.0879491,0.134226,36,38,40,42,44,46
0.3705936,0.1488635,-0.3872825,0.0316217,0.2292949,0.2768472,0.1106908,0.4247317,0.6897969,0.8792189,0.5249469,0.3492009,0.1106908,0.4247317,0.6897969,0.8792189,0.5249469,0.3492009,40,42,44,46,48,50
0.2469047,0.1802217,-0.071162,0.1003801,0.3590652,0.3110039,0.2538235,0.1846687,0.3055117,0.4321997,0.2378628,0.4209167,0.2538235,0.1846687,0.3055117,0.4321997,0.2378628,0.4209167,25,27,29,31,33,35
-0.6513713,-0.3431991,0.0625722,-0.1210454,-0.1904613,-0.2772055,-0.5428793,-0.5189192,-0.155082,-0.2677455,0.2767485,0.1941572,-0.5428793,-0.5189192,-0.155082,-0.2677455,0.2767485,0.1941572,30,32,34,36,38,40
-0.1837887,-0.1536583,-0.1621612,-0.0720829,-0.0816043,-0.07712,-0.3915044,-0.1975395,-0.2020589,-0.0278789,-0.2122959,-0.2603925,-0.3915044,-0.1975395,-0.2020589,-0.0278789,-0.2122959,-0.2603925,33,35,37,39,41,43
-0.5541274,-0.4024979,-0.5263888,-0.4765565,-0.7494273,-0.7544729,-0.5024965,-0.0822714,-0.2599743,0.2694885,-0.1244363,-0.015608,-0.5024965,-0.0822714,-0.2599743,0.2694885,-0.1244363,-0.015608,37,39,41,43,45,47
0.051942,-0.2871103,-0.0585994,0.1735115,-0.0236969,0.2847853,-0.2635104,-0.6728397,-0.5845873,0.0333316,-0.2589238,-0.2939951,-0.2635104,-0.6728397,-0.5845873,0.0333316,-0.2589238,-0.2939951,46,48,50,52,54,56
-0.0936934,-0.0910336,0.0885576,0.1903709,0.1932063,0.273727,0.1693529,0.260378,0.0743288,0.0573169,0.0403168,0.1298907,0.1693529,0.260378,0.0743288,0.0573169,0.0403168,0.1298907,43,45,47,49,51,53
-0.4864408,-0.0431663,-0.2692319,-0.0550103,0.2794871,0.5743623,-0.4377886,0.3565442,-0.181804,-0.0566371,0.1377771,0.1819084,-0.4377886,0.3565442,-0.181804,-0.0566371,0.1377771,0.1819084,29,31,33,35,37,39
-0.1241297,-0.032433,-0.1346735,-0.1364226,0.0147329,0.2202155,-0.355208,-0.5330311,-0.1144482,0.0329241,0.4385513,0.3119617,-0.355208,-0.5330311,-0.1144482,0.0329241,0.4385513,0.3119617,36,38,40,42,44,46
-0.6101024,-0.1119077,-0.4856097,-0.3986251,-0.5292899,-0.392697,-0.2566285,0.1778398,-0.2423081,-0.0359359,0.1312318,-0.3184069,-0.2566285,0.1778398,-0.2423081,-0.0359359,0.1312318,-0.3184069,38,40,42,44,46,48
0.5406773,0.221411,0.215662,-0.2201881,-0.2720718,-0.4957199,-0.265069,0.0655565,0.6323304,0.1386754,0.1527659,-0.0579274,-0.265069,0.0655565,0.6323304,0.1386754,0.1527659,-0.0579274,50,52,54,56,58,60
-0.4710762,-0.3755962,-0.4788265,-0.453225,-0.5255049,-1.081888,-0.5531205,-0.3607221,-0.5128248,-0.2511526,-0.1365999,-0.5010665,-0.5531205,-0.3607221,-0.5128248,-0.2511526,-0.1365999,-0.5010665,48,50,52,54,56,58
0.0809294,0.2441898,0.1122259,-0.1244581,0.3376362,0.5224182,-0.3532454,0.0294937,-0.0846985,-0.0420398,0.1264163,0.3724938,-0.3532454,0.0294937,-0.0846985,-0.0420398,0.1264163,0.3724938,37,39,41,43,45,47
-0.3266201,-0.803011,0.8977289,0.1182012,0.0105733,-0.1855275,-0.2611369,0.2031547,-0.0381974,0.0200321,-0.1374453,-0.0208903,-0.2611369,0.2031547,-0.0381974,0.0200321,-0.1374453,-0.0208903,44,46,48,50,52,54
0.3225726,0.561303,0.5419767,-0.6054518,-0.4265425,-0.6361973,-0.0801687,-0.147516,-0.0984752,-0.0514762,-0.0876147,0.0682872,-0.0801687,-0.147516,-0.0984752,-0.0514762,-0.0876147,0.0682872,47,49,51,53,55,57
-0.4390906,-0.2465085,-0.27145,-0.2209538,-0.3352384,-0.0968551,-0.5376587,-0.4971209,-0.2139129,0.0319328,-0.1889763,-0.0396738,-0.5376587,-0.4971209,-0.2139129,0.0319328,-0.1889763,-0.0396738,45,47,49,51,53,55
-0.0273546,-0.0471701,-0.3671679,-0.5543118,-0.7082621,-0.0239941,0.1248752,0.3238737,-0.1866234,-0.5755574,-0.6057264,-0.5253612,0.1248752,0.3238737,-0.1866234,-0.5755574,-0.6057264,-0.5253612,50,52,54,56,58,60
0.2972678,0.2934721,0.0679673,0.1170166,0.2920293,0.4611787,-0.1694093,0.084887,0.0565044,0.3011524,0.6508847,0.2211973,-0.1694093,0.084887,0.0565044,0.3011524,0.6508847,0.2211973,27,29,31,33,35,37
-0.5165082,-0.7514153,-0.7854024,-0.7410222,-1.037731,-1.398483,-0.0620343,-0.0736567,-0.3117577,-0.1454226,-0.5168836,-0.6952182,-0.0620343,-0.0736567,-0.3117577,-0.1454226,-0.5168836,-0.6952182,50,52,54,56,58,60
-0.2733357,-0.4344437,-0.1896651,-0.1331217,-0.6549475,-0.5855334,-0.0110868,-0.0097182,0.009071,0.1277015,0.14735,0.2440202,-0.0110868,-0.0097182,0.009071,0.1277015,0.14735,0.2440202,49,51,53,55,57,59
-0.2431195,-0.2215107,-0.2121027,-0.1197625,-0.112609,-0.2402993,-0.1253116,0.377225,0.0119562,0.3062227,0.0598705,0.0468519,-0.1253116,0.377225,0.0119562,0.3062227,0.0598705,0.0468519,46,48,50,52,54,56
0.8727841,0.8911557,0.9009186,0.8170105,0.6386143,0.4220301,0.078071,1.364114,1.040143,0.833413,0.4788416,0.0454071,0.078071,1.364114,1.040143,0.833413,0.4788416,0.0454071,44,46,48,50,52,54
0.6171709,0.9809747,0.3849818,1.079469,1.063336,0.6301411,0.3442823,0.383856,0.2674054,0.4982101,0.5066031,0.9306192,0.3442823,0.383856,0.2674054,0.4982101,0.5066031,0.9306192,44,46,48,50,52,54
-0.0005119,0.2689825,0.1935355,0.1693045,0.7038571,0.7099615,-0.2574687,0.0764233,0.2448164,0.3556973,0.4362952,0.2113196,-0.2574687,0.0764233,0.2448164,0.3556973,0.4362952,0.2113196,40,42,44,46,48,50
1.296229,1.752149,1.537726,1.43334,1.516309,1.698646,0.1881817,0.3681563,0.455031,1.202438,1.387012,1.386606,0.1881817,0.3681563,0.455031,1.202438,1.387012,1.386606,38,40,42,44,46,48
0.6479425,0.8561081,0.8211026,0.9169621,1.512217,0.6333402,1.345018,1.357387,0.8757106,1.193327,0.9646748,1.136684,1.345018,1.357387,0.8757106,1.193327,0.9646748,1.136684,44,46,48,50,52,54
-0.3167785,0.0214965,0.2141406,0.3789277,0.5975947,0.5906748,-0.04167,-0.1970702,0.0579041,0.3063571,0.7103125,0.4475333,-0.04167,-0.1970702,0.0579041,0.3063571,0.7103125,0.4475333,29,31,33,35,37,39
-0.0594483,-0.1785132,-0.017254,-0.1148096,-0.2036723,0.370025,0.0416835,-0.451538,-0.0442518,0.0431975,-0.4992256,0.4109088,0.0416835,-0.451538,-0.0442518,0.0431975,-0.4992256,0.4109088,42,44,46,48,50,52
-0.5317916,-0.4213551,-0.7947453,-0.7970427,-0.3422345,-0.2749773,-0.6346592,-0.4503979,-0.6570839,-0.249309,-0.3451094,-0.7362589,-0.6346592,-0.4503979,-0.6570839,-0.249309,-0.3451094,-0.7362589,45,47,49,51,53,55
0.0292904,0.1699774,-0.0063741,-0.2424352,0.0255511,0.0601132,-0.0095841,0.0108636,0.0962058,0.3871606,0.1941424,-0.0349903,-0.0095841,0.0108636,0.0962058,0.3871606,0.1941424,-0.0349903,43,45,47,49,51,53
-0.2010574,-0.1632471,-1.514149,-0.353832,-0.0414465,-0.0896633,-0.6325884,-0.4558418,-0.2917469,-0.4956416,-0.1340986,-0.5653549,-0.6325884,-0.4558418,-0.2917469,-0.4956416,-0.1340986,-0.5653549,46,48,50,52,54,56
-0.3416812,-1.077019,-0.0015318,0.1014087,0.1974561,-0.0181002,-0.2592365,-0.1616603,-0.0396377,-0.0189277,-0.101884,-0.2483169,-0.2592365,-0.1616603,-0.0396377,-0.0189277,-0.101884,-0.2483169,25,27,29,31,33,35
-0.3820728,-0.4167397,-0.6703305,-0.6296769,-0.6443769,-0.9640516,-0.7869913,-0.8991189,-0.6946942,-0.4111484,-0.3825732,-0.355613,-0.7869913,-0.8991189,-0.6946942,-0.4111484,-0.3825732,-0.355613,44,46,48,50,52,54
-0.0724562,0.1746524,0.0761105,0.1666513,-0.0094908,0.1635799,-0.2034302,-0.249957,0.0065192,0.6948727,0.376546,0.1231243,-0.2034302,-0.249957,0.0065192,0.6948727,0.376546,0.1231243,45,47,49,51,53,55
0.5633141,-0.3995155,0.7409462,0.829483,0.5530971,1.469892,-0.0923262,0.1997585,0.7572874,0.5743612,0.7614024,0.7560005,-0.0923262,0.1997585,0.7572874,0.5743612,0.7614024,0.7560005,38,40,42,44,46,48
